ID,Target Pressure (bar)
108,0.16951307794720397
109,0.18131948522411262
110,0.21874899912741375
111,0.11028242326005532
112,0.12140537409190529
113,0.08509048897108432
114,0.06230884875776974
115,0.06130206168850545
116,0.12255258953880921
117,0.8084689654568296
118,0.7501746467626397
119,0.707788427046794
120,0.8615609640180253
121,0.7866851711236817
122,0.6229853740516343
123,0.6399527365480762
124,0.6116993734914288
125,0.42640142771325784
126,0.6170970583386619
127,0.5822603912787336
128,0.47862230691828633
129,0.3268021357298268
130,0.21661305790347038
131,0.1714080296304556
132,0.18189674526105432
133,0.1955283829462333
134,0.18911220021237954
135,0.10242000225346937
136,0.12847790481253718
137,0.13397721247969205
138,0.04998499284009315
139,0.05773469562551189
140,0.05781554469403047
141,0.0368239559517127
142,0.04610469893199686
143,0.05585943270758981
144,0.5373499982457601
145,0.5200669094549679
146,0.3276217291438297
147,0.6599905456759088
148,0.5832840656390562
149,0.31145086881303125
150,0.346007619271652
151,0.37825182650332617
152,0.23279804657264058
153,0.29427187303359464
154,0.333216119313534
155,0.2560096238679099
156,0.16670698918183088
157,0.10239364489343837
158,0.10573027952281612
159,0.10427478780464419
160,0.1317393560036848
161,0.10813005575715065
162,0.15522509152785552
163,0.15532225896082918
164,0.1578853062021999
165,0.1034285980284019
166,0.08600165940361894
167,0.06843666765659114
168,0.069029992897207
169,0.06454652212493042
170,0.08763758770776421
171,0.7789399545866815
172,0.5906446224307815
173,0.44481633615414906
174,0.8357404591443794
175,0.6844137341446797
176,0.5034267989448257
177,0.8071972831547187
178,0.603562709926372
179,0.45812411181999135
180,0.578946275244832
181,0.44120402045002893
182,0.29273141898968125
183,0.16713169251933155
184,0.1354206337765445
185,0.1574604465340001
186,0.27042079767599103
187,0.17484280974660418
188,0.15168660726671201
189,0.08472109013330963
190,0.08329724844645907
191,0.06347494937771951
192,0.044081067789445226
193,0.04256714483962559
194,0.041259944730219725
195,0.03835119185458161
196,0.034581304461933714
197,0.04308907799836845
198,0.3908034404741298
199,0.33005404884588185
200,0.19041036603145997
201,0.4134959558401094
202,0.3548053979713854
203,0.18195933362567585
204,0.3408841835741789
205,0.31291565155521794
206,0.16375821885536346
207,0.2354638024833121
208,0.20825161700286357
209,0.12038329043141306
210,0.08616998814525635
211,0.07352518044093316
212,0.07773464359844542
213,0.1312798436529644
214,0.12257192943303388
215,0.08017167632840183
216,0.0943063165989777
217,0.10865045427121943
218,0.12595037727777333
219,0.06999394215625449
220,0.06904638590499167
221,0.07060525210759426
222,0.05011951746251204
223,0.05134716699419633
224,0.05785116668937277
225,0.32993308179064806
226,0.32482834613465084
227,0.3100484027316704
228,0.27099486805183615
229,0.27065697986522746
230,0.2612855286485337
231,0.16822673998639587
232,0.16559817022797904
233,0.15849764109852635
234,0.22255179433019184
235,0.21997567011964722
236,0.21338290344800012
237,0.18519303188318864
238,0.139208109584725
239,0.0983670091451264
240,0.08317382780857184
241,0.08511849053268711
242,0.08797047122450605
243,0.2642488222526449
244,0.24352823129256962
245,0.21789014743393295
246,0.2927621886381594
247,0.2690347245021453
248,0.23958835118580737
249,0.24374862027975316
250,0.24636667950324545
251,0.20406876810121552
252,0.8037351457039276
253,0.7876844883788324
254,0.6693333070114289
255,0.8168439212159059
256,0.795525923264684
257,0.6786050296676884
258,0.8191892822139208
259,0.7745940860701555
260,0.6167012627463101
261,0.7354053428681583
262,0.6848598841991299
263,0.47639511513035376
264,0.23171825468164298
265,0.2107282113261588
266,0.24447306161144414
267,0.6649646640808237
268,0.3718133545850078
269,0.26234164790479203
270,0.0893637848956549
271,0.09330421351925093
272,0.10111788549150988
273,0.03670769608750077
274,0.03775977997168983
275,0.042719538476332
276,0.030489357905106637
277,0.029780374801974464
278,0.04919417601722972
279,0.41041325132434675
280,0.4089714958302961
281,0.38603497693311617
282,0.320871434440829
283,0.3093704731578486
284,0.29575507978033216
285,0.22511030690577466
286,0.2276986065864624
287,0.21984108740445105
288,0.26408903505966547
289,0.2662250955122597
290,0.23866813090577726
291,0.17005310843114071
292,0.10117075539872915
293,0.09417766085242518
294,0.06461655714497153
295,0.07242193169357165
296,0.08924129371438486
297,0.11603221252211582
298,0.11276793117098638
299,0.11987004109527384
300,0.1003190040623064
301,0.1095625224019619
302,0.08822310867611255
303,0.07796332703208117
304,0.0798920489802171
305,0.08942725265691794
306,0.6029897459373736
307,0.548629662663724
308,0.4350325848539458
309,0.6400124746020643
310,0.5913851076053346
311,0.46025950205958477
312,0.6353385118854891
313,0.587872865708467
314,0.47003382020627327
315,0.3924823057606754
316,0.36266805050108863
317,0.28733838018601765
318,0.20441033786909552
319,0.18910752004020392
320,0.18326593541230085
321,0.2667817025941669
322,0.24762026591838812
323,0.2176526606637394
324,0.10603646599621051
325,0.10329093259877457
326,0.10494779115232307
327,0.0876177461929637
328,0.08738283798419168
329,0.10160622902515094
330,0.06905097279169602
331,0.07109601742848215
332,0.09137371752372232
333,0.553921681415092
334,0.4826636591419131
335,0.33941409192444166
336,0.5669659282190497
337,0.5078842872796072
338,0.41225665318618615
339,0.5148350905175374
340,0.4742178955376279
341,0.3774976963770602
342,0.292969908579469
343,0.26558962741506464
344,0.18501949198814574
345,0.12876113516940524
346,0.12091633477387645
347,0.13211384378221047
348,0.1907131064513148
349,0.19094750643738034
350,0.15484576082701235
351,0.20506348085170167
352,0.21899320044355736
353,0.2510854964268531
354,0.1491536225715971
355,0.1373932044877464
356,0.12007903850293858
357,0.08121116454081914
358,0.07815603446236638
359,0.12973761710827725
360,0.817390714731363
361,0.8040654495616383
362,0.5889604661143174
363,0.862164930052854
364,0.835812619295449
365,0.6945806777635379
366,0.8194290260749081
367,0.8195204234737237
368,0.6557507581561066
369,0.6079845086992639
370,0.6396028617521662
371,0.514777208912985
372,0.3409203181914768
373,0.21663249645089647
374,0.21953884002290913
375,0.27233747540103
376,0.2904706142608588
377,0.24746297467497871
378,0.18384744496485075
379,0.15096969555230413
380,0.11078065677803293
381,0.1666457888325734
382,0.1317593788365068
383,0.10598696092678452
384,0.12652898290588194
385,0.11387150841805324
386,0.09864789809965459
387,0.8286844034566551
388,0.616863961996474
389,0.4091001778157433
390,0.8351362956887334
391,0.6280297497977612
392,0.4422641102523419
393,0.8354893650457845
394,0.5325183161363565
395,0.3831254918571094
396,0.7611940079308243
397,0.3716843384864097
398,0.25878481076396026
399,0.1444825076677212
400,0.1201845763568639
401,0.12489378060530197
402,0.28177750252351186
403,0.15022113679684063
404,0.12117748969737673
405,0.1360212376233932
406,0.15231588261574866
407,0.1605489266632126
408,0.07382426783940522
409,0.08150010567453383
410,0.0781097933905741
411,0.050880920605015714
412,0.05694673162128481
413,0.09627474313920809
414,0.6872480320152842
415,0.6334425673628581
416,0.4602319528333645
417,0.5620570332338909
418,0.5223458776243667
419,0.3714177678227362
420,0.4406014322215094
421,0.41757785839697914
422,0.3019059489769805
423,0.4078327200142079
424,0.3990697040557661
425,0.31714183594760736
426,0.22598349681280894
427,0.14029333508295208
428,0.14440452531498196
429,0.15618810809412617
430,0.17126110741779368
431,0.1598347559486855
432,0.09555199925356848
433,0.10112862669379863
434,0.13380255985877143
435,0.08374966525947374
436,0.07322906270304717
437,0.05858143815449254
438,0.050534650688788194
439,0.05762986790265559
440,0.08099846731828571
441,0.46086554329324136
442,0.4604062874057465
443,0.4406427590743755
444,0.3836136062812621
445,0.3778161034682475
446,0.35125374762731265
447,0.3111011614877205
448,0.3039716725723451
449,0.2835713750363998
450,0.27199372629408597
451,0.2674332183583729
452,0.256772228942706
453,0.22494854158277294
454,0.16577141139388454
455,0.1496575712695516
456,0.14433470183433378
457,0.14326811624380545
458,0.14278280993182837
459,0.056111868307957356
460,0.05499017761166073
461,0.05954836643983418
462,0.031462816797671905
463,0.03024466443903059
464,0.03583831552516406
465,0.03040552880198679
466,0.029009073443284888
467,0.03903951629846754
468,0.2304405576477367
469,0.2144848647897427
470,0.18296286588984673
471,0.23439465087515848
472,0.22381777867355965
473,0.19717954903591678
474,0.18826429804668768
475,0.17924149091997085
476,0.1551050745013891
477,0.16470879132896127
478,0.15683378773686918
479,0.1382934797817685
480,0.10517217136208602
481,0.08227409187629772
482,0.07208669478090829
483,0.0662701829599603
484,0.06479192153433022
485,0.06475230418395778
486,0.1383018222802755
487,0.1346004735783321
488,0.16607815957550592
489,0.10860370426610261
490,0.10890601636336396
491,0.06834503264291908
492,0.05731497584000651
493,0.04880374665791122
494,0.07892488355360672
495,0.6665825733160414
496,0.6387419555434632
497,0.5577149411516709
498,0.6519683321095384
499,0.5768829968217756
500,0.36974948309523975
501,0.5800288995236524
502,0.5146111196441133
503,0.36371495742556537
504,0.45768017640157177
505,0.440915266347695
506,0.3760529451799622
507,0.27822648879787626
508,0.15848746882333292
509,0.14363791079380386
510,0.18697391560797255
511,0.17710386327476058
512,0.1639377379421388
513,0.09731892886763249
514,0.09970038604522845
515,0.12495200117868495
516,0.06302950982641327
517,0.05400150017168638
518,0.04240319451230298
519,0.047450762474704575
520,0.0420427988065156
521,0.05571728610945639
522,0.47572165828168633
523,0.3986227472586335
524,0.3176196095107358
525,0.5172901370173772
526,0.3712607012779832
527,0.2928008487707862
528,0.41352072795758377
529,0.33244882748374094
530,0.2509028242421598
531,0.3041806197735816
532,0.2923610375676338
533,0.21025266453224495
534,0.14089824542802276
535,0.09620834686056337
536,0.09272387989065554
537,0.13012751773416031
538,0.12149331111944328
539,0.09784483053402256
540,0.06884804127509245
541,0.06980383615682519
542,0.07501925368349799
543,0.06125034126809479
544,0.062367351191532076
545,0.06523165383731036
546,0.05835115887206873
547,0.059099441414893976
548,0.0659812798508127
549,0.2745537293160057
550,0.26457180411315423
551,0.25214328686919585
552,0.29258124451872813
553,0.28442266159654317
554,0.2718938862647411
555,0.28914236885353656
556,0.2854911116797974
557,0.2726571855539999
558,0.1964106608309531
559,0.19668477481682145
560,0.19007947470527775
561,0.14027259744246015
562,0.13706878983189283
563,0.13750538931789655
564,0.11460940377851059
565,0.11554148177388504
566,0.1173727510781407
567,0.0643309034782575
568,0.05830914705232535
569,0.055347943496858815
570,0.04012500128638765
571,0.03712133078612474
572,0.03840869404670555
573,0.03150124505877084
574,0.028211951581342418
575,0.031372575321814096
576,0.3034068983854987
577,0.23919089865411292
578,0.1511558514316773
579,0.3106359852120654
580,0.22138935206792826
581,0.14242894993083183
582,0.2569428996994393
583,0.16562037840961008
584,0.11395192434042664
585,0.20411194312517797
586,0.16239747615745215
587,0.10580908942304734
588,0.0773839890759912
589,0.06640749164834811
590,0.05841017678752213
591,0.12779900698005325
592,0.08653468089170147
593,0.054625597673877244
594,0.1327154685689493
595,0.14555455001033443
596,0.22039957550447226
597,0.10980720886521635
598,0.09754149562285326
599,0.08225389486469384
600,0.049315757007504964
601,0.04725512338352499
602,0.09349466605493548
603,0.7801738714703482
604,0.7759304118144197
605,0.8103405292013481
606,0.8576072398728487
607,0.8310079890737526
608,0.7518137963256367
609,0.4591201874477733
610,0.4435917390902971
611,0.3926534589495608
612,0.5162528451279187
613,0.5234894150410809
614,0.4714507718042862
615,0.3494185583961445
616,0.2342745658452484
617,0.16289943382305766
618,0.13833995314180314
619,0.14092032522486625
620,0.15781697796308528
621,0.1822395965290993
622,0.19643459697497567
623,0.24996859722998319
624,0.2106631970041186
625,0.17503557535872644
626,0.12117804961777384
627,0.09194341370734703
628,0.08399662171665394
629,0.1245195713160272
630,0.8406061096410705
631,0.8384536753252272
632,0.8208189862877305
633,0.8799097582225299
634,0.8552204315538608
635,0.8254509453002922
636,0.8625855149854625
637,0.815571874956567
638,0.6109964225693763
639,0.7123089002192345
640,0.6503527166135338
641,0.4808646676305658
642,0.3508965190598692
643,0.279996885081025
644,0.23644358857660971
645,0.37314166825160444
646,0.3266332562057209
647,0.22572792357290875
648,0.09218535112837645
649,0.09180648230164619
650,0.0964819654692334
651,0.06661410194686866
652,0.06664020550776176
653,0.07545715827500847
654,0.04878868533874642
655,0.04964952308833542
656,0.056037336804041736
657,0.4838306567640832
658,0.43065949991244246
659,0.2858740716949916
660,0.5470108187271243
661,0.47425561303204516
662,0.2753370512802748
663,0.4647542635631352
664,0.39462557325735703
665,0.2293612321049857
666,0.25883040447934236
667,0.2609403481860327
668,0.21192862695876813
669,0.12218090548794544
670,0.0958585102736962
671,0.10337958844640575
672,0.16106490688381886
673,0.15106448578413517
674,0.11085628395213892
675,0.23055267429825946
676,0.2137438903833001
677,0.33287203924242054
678,0.3257699103881054
679,0.2753139056387823
680,0.14392234411591215
681,0.12885883909835721
682,0.1332226881425899
683,0.21826528436588452
684,0.7431900986135284
685,0.7098735947705804
686,0.710541152143096
687,0.8388624742689834
688,0.7709358717470542
689,0.7318847024531777
690,0.8359911464543598
691,0.8037305563718502
692,0.6816667101097771
693,0.7137844208278682
694,0.7217412318990764
695,0.6225810088312738
696,0.5572673447319535
697,0.44817224892725865
698,0.3650119143873604
699,0.48208080508983375
700,0.4133457461823407
701,0.36455110518341965
702,0.07417523066629936
703,0.0696599976330071
704,0.06767669459746017
705,0.029162370382247116
706,0.02706698585209569
707,0.022836291874214577
708,0.02982689848326032
709,0.025636220822894268
710,0.03223028201042104
711,0.3111729941090861
712,0.25976676224234946
713,0.16491470277008186
714,0.2539293312451355
715,0.17736630009368626
716,0.12291500049663615
717,0.26524188049568925
718,0.2121802194095021
719,0.11346170081415359
720,0.2258416447343456
721,0.18221917747788657
722,0.11213284651898793
723,0.08283117816177739
724,0.05019847935167577
725,0.05438366199439197
726,0.096768940395724
727,0.08297773190476121
728,0.05476392345241242
729,0.10382864905355506
730,0.12961936146030417
731,0.12066065203529132
732,0.03310599711622229
733,0.038867298833196486
734,0.03616776165583357
735,0.028802898929159056
736,0.036661059445705774
737,0.047475868801487624
738,0.577806975506554
739,0.5990471041819806
740,0.4038656775147754
741,0.38234897510623367
742,0.4177195200672818
743,0.31376741581822454
744,0.18564892080290707
745,0.2034773307731721
746,0.17660797098346412
747,0.34486847847780294
748,0.35843160129118534
749,0.2748724351144965
750,0.18216491696571044
751,0.09444114696067055
752,0.08100535757882277
753,0.06307769374023149
754,0.07410771979117242
755,0.0727561075784478
756,0.09046055985929691
757,0.0915526281083053
758,0.10062686309613458
759,0.04350944119965532
760,0.045891195068910866
761,0.05559136038424187
762,0.047328994463478366
763,0.05204538540331907
764,0.07240733142838464
765,0.5490231460025806
766,0.5131432621681752
767,0.4590683135680306
768,0.84750571143701
769,0.8251724440007323
770,0.7779930011618249
771,0.5566106479825429
772,0.5407181304089584
773,0.48637936991449116
774,0.26873311351582135
775,0.27061672980427504
776,0.26397507947222565
777,0.20963754124236234
778,0.30334963495457795
779,0.1688965966589199
780,0.1419872613449365
781,0.14402708618955035
782,0.14928594030169595
783,0.11510778019759765
784,0.12405356643128844
785,0.09563577581750868
786,0.043231834405507076
787,0.03829850112171445
788,0.035497117744205865
789,0.034255686880647986
790,0.03497554012688147
791,0.038579517247325175
792,0.5442035651075862
793,0.4270329151420588
794,0.20874068690906572
795,0.7169761043692163
796,0.5102629292999981
797,0.2351671658423786
798,0.31549328084313955
799,0.24959995083470116
800,0.14170513457904457
801,0.3095697692394934
802,0.2864795683600379
803,0.15398845715554105
804,0.09489917641987215
805,0.07476448200790903
806,0.06435631043202637
807,0.07626989708017025
808,0.07411517505999426
809,0.05589725722463405
810,0.09273061875810265
811,0.08577897267361914
812,0.0937608625208274
813,0.060687676903815525
814,0.0558751716361856
815,0.0394834011737905
816,0.037278090683913995
817,0.03369548716145361
818,0.04501850736544936
819,0.3978816005302773
820,0.3072436790494552
821,0.233864308093597
822,0.3676261358211384
823,0.24145552612071333
824,0.20137129673565327
825,0.3420720904701643
826,0.23183374602194495
827,0.18450251098101125
828,0.2637261152847131
829,0.23476668350218902
830,0.1585374620276746
831,0.10996907534386417
832,0.07368230513969413
833,0.07613346727897896
834,0.12184774211044289
835,0.10797108467130319
836,0.08237911826170274
837,0.23014474897464413
838,0.17793236083823435
839,0.240771478347677
840,0.3023891738633437
841,0.2586082379741237
842,0.18747804614859137
843,0.12931459753337743
844,0.12107324936669675
845,0.17729512661793476
846,0.7993718495533865
847,0.7650909277102131
848,0.7823381584343997
849,0.8374357045975099
850,0.79842975386243
851,0.8155217813007157
852,0.8466245488877925
853,0.7854122572592236
854,0.7499370723553684
855,0.7404961902074517
856,0.6965037996685454
857,0.5871991528663345
858,0.5119350954207483
859,0.6722678188287377
860,0.39342698478656585
861,0.5690913784892729
862,0.36451404533945847
863,0.35188428941465
864,0.06350325090781464
865,0.07056090741777311
866,0.11285164411327377
867,0.04677300322219903
868,0.035984032419111835
869,0.036241372734817055
870,0.02744005514801428
871,0.026502005704562577
872,0.0409282019541746
873,0.31313745473648114
874,0.32158234028101024
875,0.33056559858018364
876,0.2639743255506545
877,0.26467642183058254
878,0.2514462753921456
879,0.15052193681977652
880,0.15142988657313078
881,0.14865255294807786
882,0.20816655895288497
883,0.20310027292240324
884,0.19754654907030422
885,0.1868342672896895
886,0.11881860624648788
887,0.08015385612670671
888,0.0645959261895037
889,0.06827589038572324
890,0.07454666930877114
891,0.16760994552746067
892,0.17790823875001965
893,0.1648345814901593
894,0.20597639048878605
895,0.19796634757463832
896,0.16452754885526047
897,0.13728162167533167
898,0.13447661995114252
899,0.11511982009516757
900,0.8135269077705714
901,0.7084501065577482
902,0.4101557615397519
903,0.8315341025019818
904,0.723873471079057
905,0.43143603480282855
906,0.8221452941726263
907,0.6430431420545236
908,0.3553388152812593
909,0.5602034783258053
910,0.4266242083024514
911,0.3208017474118756
912,0.20466846711379505
913,0.17254367487451513
914,0.18064505804387151
915,0.38183888317765635
916,0.26201211184365836
917,0.1921952948354291
918,0.17196922898348962
919,0.18138715077518724
920,0.2600804544782824
921,0.17005058955035876
922,0.13804491566106344
923,0.08581737524159004
924,0.0796167899394881
925,0.060347188195303984
926,0.10413925106377353
927,0.8013665900395486
928,0.8043259612260018
929,0.8164684121060509
930,0.8029604852387439
931,0.7873554835968205
932,0.7674555969647884
933,0.6156051385796103
934,0.6323622983795015
935,0.6104888528692208
936,0.6040192492785038
937,0.6150562743822765
938,0.595053928026052
939,0.45384309599534417
940,0.28512359845381335
941,0.21719044760709696
942,0.16466477757411474
943,0.16755174521824984
944,0.20393340245142644
945,0.07290725855007743
946,0.0679902430515626
947,0.06274279383208729
948,0.03248730037575807
949,0.02388563430262802
950,0.020671423006087913
951,0.03141963515798456
952,0.023046997778584995
953,0.02735766713262517
954,0.40796957190108346
955,0.2919622924106931
956,0.1806597561572643
957,0.3445725768719427
958,0.2613040355909228
959,0.14443131372992632
960,0.24701573207903882
961,0.1960185675594382
962,0.10206522241728105
963,0.23156346196972766
964,0.19737694150899568
965,0.1142004912037894
966,0.082456605356439
967,0.053454157485481164
968,0.04528031928802774
969,0.06772614463585579
970,0.06056451748509373
971,0.04436592548513191
972,0.19590279623296358
973,0.2121250797102385
974,0.3201858455136111
975,0.16150394074604255
976,0.14582826008036529
977,0.13925199252542675
978,0.08651810344846299
979,0.0864796365599518
980,0.157662353772348
981,0.6289894312767247
982,0.7090230737222022
983,0.7562929129652995
984,0.7831326270083528
985,0.7948291734720389
986,0.7936705545039782
987,0.6746928070492243
988,0.7192709345334495
989,0.7695444149653504
990,0.41945552222897087
991,0.4861323271856314
992,0.5327761699075937
993,0.4407081734741062
994,0.4574167707230163
995,0.34114318871406424
996,0.18078880654124135
997,0.21384523536804914
998,0.30283714283950625
999,0.10641391682097481
1000,0.0979656419362469
1001,0.07458235082309944
1002,0.0453355140801486
1003,0.04164151690606437
1004,0.03143155704709711
1005,0.039063904941053135
1006,0.037101114325579186
1007,0.028722052300970257
1008,0.4237352064997326
1009,0.34838199280227283
1010,0.23662074421418422
1011,0.28888651837217083
1012,0.19847993038080983
1013,0.14757399508265043
1014,0.25816842467058787
1015,0.1752659354093233
1016,0.11914157939356165
1017,0.303369881398969
1018,0.25707814418200764
1019,0.1844067008681806
1020,0.14476618257505044
1021,0.08174583872557376
1022,0.07225080338966569
1023,0.12741715475053583
1024,0.10321201949753438
1025,0.07102741875432915
1026,0.1432901843059329
1027,0.14137639441803673
1028,0.15092953577948556
1029,0.07473465123533572
1030,0.07606582784276467
1031,0.07742816573509004
1032,0.046526712951789964
1033,0.04545824540849457
1034,0.05620400637173901
1035,0.705589953668542
1036,0.6616837918145972
1037,0.545313723116172
1038,0.7232958688230484
1039,0.686127628351524
1040,0.5627451514975058
1041,0.4831205003865328
1042,0.46118238175084175
1043,0.35720505931962493
1044,0.4221794548086808
1045,0.40832523818205096
1046,0.32790409526329817
1047,0.20777030530481472
1048,0.16612320458131227
1049,0.11888358302513809
1050,0.12637563148027345
1051,0.1204101197276252
1052,0.1050969491318075
1053,0.06290819404665272
1054,0.0660887163211791
1055,0.08616015444142563
1056,0.040536998945566165
1057,0.03872545707082814
1058,0.03413859636374912
1059,0.02782258047498284
1060,0.02410709427733574
1061,0.03076368168965453
1062,0.3235582180627394
1063,0.3133399691182613
1064,0.28468344630456077
1065,0.22806116742966523
1066,0.22801305688400506
1067,0.21007092958190357
1068,0.141174279454306
1069,0.1366074838512604
1070,0.12816369730638943
1071,0.20060328751404483
1072,0.1920276353491961
1073,0.17552640564001346
1074,0.13833947432483903
1075,0.08560209360595522
1076,0.05841216590650409
1077,0.04840533863542192
1078,0.050004762495069736
1079,0.05417842394355889
1080,0.0528055953530125
1081,0.05094717090278959
1082,0.051964841397025716
1083,0.027726951685753246
1084,0.026183302908411612
1085,0.03320672072872413
1086,0.02636516677372194
1087,0.023487232332024335
1088,0.039602281543954086
1089,0.2576170433305804
1090,0.2564977692944376
1091,0.1812618124855439
1092,0.21543302690614705
1093,0.21108209404986428
1094,0.15353963302454793
1095,0.16808757215410725
1096,0.16333302926967813
1097,0.1311873546008748
1098,0.15958570865401506
1099,0.15487336935115975
1100,0.11855845674777475
1101,0.08654893859683047
1102,0.06979880598990695
1103,0.06575869082389144
1104,0.07277075472230699
1105,0.06658226486517212
1106,0.0660814218169723
1107,0.21179597362352
1108,0.21473690610536342
1109,0.2729783183027433
1110,0.2636115863294725
1111,0.224555532815236
1112,0.15065909274987696
1113,0.15109922647448992
1114,0.15323788140086692
1115,0.21742793547820102
1116,0.8171746440278831
1117,0.8236519103752943
1118,0.8308267947952988
1119,0.8427909146335908
1120,0.8469301677392057
1121,0.8448700784559362
1122,0.7484964433907364
1123,0.7529244576975126
1124,0.7441613178298583
1125,0.7481922669176992
1126,0.7615894392848879
1127,0.7672526148091727
1128,0.6004424210847362
1129,0.48262247551592385
1130,0.4180255039410034
1131,0.33070542970164046
1132,0.3333449515629137
1133,0.34342285414849094
1134,0.18429000522328018
1135,0.1925830832143854
1136,0.18374483652580675
1137,0.18111890333512032
1138,0.17873874982901028
1139,0.11141983900539498
1140,0.10292459344324954
1141,0.09977751911472547
1142,0.1205983889343329
1143,0.8271939628320636
1144,0.7429646413584253
1145,0.5476337955438291
1146,0.8219534722536724
1147,0.6442836336164715
1148,0.5464170477726039
1149,0.7944553217031008
1150,0.6194614710068628
1151,0.49993241174273567
1152,0.6276010133070756
1153,0.5344097348344014
1154,0.35809670784540254
1155,0.24253977695047294
1156,0.19516204962907027
1157,0.2083320467773074
1158,0.3375634730888912
1159,0.29485223678084743
1160,0.21542649989348114
1161,0.06651605531870987
1162,0.06605870280196827
1163,0.07114164161639616
1164,0.05490108649519825
1165,0.05401742593855094
1166,0.05784069034946622
1167,0.04910527693447175
1168,0.04853439807154628
1169,0.05581144224667468
1170,0.21231800671055065
1171,0.19759586523519976
1172,0.17655618996753075
1173,0.23757765871833633
1174,0.220794139062238
1175,0.19695258846507052
1176,0.22514346688278902
1177,0.2082693299729486
1178,0.18460030420598328
1179,0.16048709430671781
1180,0.15208684425710595
1181,0.14080525616017464
1182,0.11148324323866972
1183,0.0995233524150482
1184,0.0933877466646533
1185,0.08554813249116547
1186,0.08523302563462876
1187,0.08769085594675649
1188,0.0974335501874421
1189,0.1121088107892144
1190,0.16017084098692028
1191,0.0738098154168032
1192,0.0756683592179068
1193,0.07292153651510987
1194,0.03699347772045177
1195,0.04247647363221083
1196,0.08974547024888181
1197,0.6787996080944922
1198,0.6583835417360593
1199,0.61877222744501
1200,0.6820108058013152
1201,0.6720210825111864
1202,0.5808374275872168
1203,0.34918701625245435
1204,0.36150685358745405
1205,0.3491563170733252
1206,0.34512046233543153
1207,0.3369978122932655
1208,0.31535539072571256
1209,0.24106749858442283
1210,0.1922071911943099
1211,0.15120180815642098
1212,0.12396574905256216
1213,0.13545398602709388
1214,0.15782941700683203
1215,0.11448929667801992
1216,0.11890424829124503
1217,0.11155779464952113
1218,0.0822846017723164
1219,0.08040915076665484
1220,0.0802415585593017
1221,0.05756858385868692
1222,0.060176271390510336
1223,0.07041226552638394
1224,0.4768356986589713
1225,0.4608039502847565
1226,0.3315748967960072
1227,0.4565701561539207
1228,0.4047378049247155
1229,0.31749413921157205
1230,0.4600537219001843
1231,0.4284630128789442
1232,0.30060414627222004
1233,0.3245002356398392
1234,0.32144315532311113
1235,0.24197222140823862
1236,0.15013757837496308
1237,0.09957671072320382
1238,0.11350066507997894
1239,0.1688048460630924
1240,0.16468841032180953
1241,0.1277079088764876
1242,0.19519280868823843
1243,0.2021915040117807
1244,0.23112919945641502
1245,0.18985040149226048
1246,0.18091672587183907
1247,0.153524425032683
1248,0.1895988645003153
1249,0.1809558139947087
1250,0.18637577758871837
